target,avg_rating,avg_rating_inbound_users,in_degree,out_degree,page_rank
1323,1.0,1.1911764705882353,1,1,6.261895987222278e-05
1324,1.0,1.925,2,2,0.00010442558289291669
1325,1.5,1.3088373507297657,4,5,0.0001618715370390035
1326,10.0,5.5,1,1,6.046272006935991e-05
1327,-3.3333333333333335,-2.418604651162791,3,0,0.0001261753464246721
1328,3.0,1.7165052418569389,5,5,0.00014740018731775986
1329,-10.0,1.0,1,1,5.953933137867744e-05
1330,1.0,1.1911764705882353,1,1,6.261895987222278e-05
1331,-2.25,1.275086728040218,16,2,0.0003198659329615834
1332,1.1111111111111112,1.0497037087391026,9,7,0.00024543307234073836
1333,1.0,1.1911764705882353,1,1,6.261895987222278e-05
1334,1.4024390243902438,1.1513026058716156,164,164,0.0031087521529837136
1335,1.0,2.8425925925925926,1,0,5.666780464188556e-05
1336,1.0,2.7037037037037037,1,1,6.057478107096318e-05
1337,1.0,2.082866043613707,2,2,7.655918211004784e-05
1338,1.3333333333333333,1.6862381811225884,3,3,9.941967517892463e-05
1340,10.0,1.75,1,7,5.3502335961049837e-05
1341,1.0,1.25,1,1,7.5244306739962e-05
1342,1.0,2.027122641509434,2,2,7.326468357221833e-05
1343,1.0,2.25,1,1,6.102753681494675e-05
1344,1.0,2.2625661375661377,2,2,8.692748325650582e-05
1345,0.875,1.1927526981022745,8,4,0.00023584190567629417
1346,1.0,1.0122549019607843,2,2,8.607198854861715e-05
1347,1.0,1.368421052631579,1,1,5.2199310430973366e-05
1348,0.9411764705882353,1.3215980690082978,34,35,0.0007392924574363399
1349,1.0,1.6166666666666665,3,3,0.00017190281586838737
1350,1.0,1.0,1,1,6.500903923538256e-05
1351,1.0,1.9830508474576272,1,1,5.606418124586912e-05
1352,1.61864406779661,1.5795082772330997,118,154,0.002249853971690371
1353,1.4545454545454546,1.433420159727711,11,12,0.0002817025034369933
1354,2.6,1.805026455026455,5,6,0.0001800133994831377
1355,1.0,1.0,1,1,8.371365984507726e-05
1356,1.0,1.4495327102803737,2,2,8.174479062207328e-05
1357,-2.4,1.2952492668621702,5,4,0.0001495702177432478
1358,3.5,1.9649999999999999,4,3,0.0001608655227004597
1359,2.5,2.675,2,2,0.00010749282609414072
1360,1.0,1.4545454545454546,1,1,5.4961789342485185e-05
1361,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1362,1.0,1.4495327102803737,2,3,8.174479062207328e-05
1363,0.36363636363636365,0.32765214284913863,44,59,0.0008044098738502515
1364,1.0,2.257142857142857,1,1,5.666467675814264e-05
1365,1.0,1.0,1,1,6.500903923538256e-05
1366,2.159090909090909,1.8108289513891465,44,40,0.0009385026833157542
1367,5.0,2.159090909090909,1,0,5.495104403616203e-05
1368,1.85,1.8774959865679945,20,17,0.000538127986266224
1369,1.0,1.1793429607126609,3,3,9.652562327720592e-05
1370,1.0,0.4717064714946072,4,4,0.00012383284924740814
1371,1.0,1.0,1,2,6.500903923538256e-05
1372,1.0,1.9310344827586208,1,1,5.6396557372136076e-05
1373,1.0,1.1911764705882353,1,1,6.261895987222278e-05
1374,2.0,1.75,1,1,8.11085823380788e-05
1375,1.8,1.604374653816329,5,5,0.00013161513626622415
1376,2.142857142857143,0.34199368742712394,7,12,0.00018418311667831686
1377,0.7692307692307693,1.2750442282176029,13,13,0.00046028493896714946
1378,1.0,0.7692307692307693,1,1,6.510341571739908e-05
1379,0.6666666666666666,1.3227981778245168,6,5,0.00018427677159113108
1380,1.0,0.875,1,1,8.512426697191415e-05
1381,3.0,1.85,1,1,6.19142613290125e-05
1382,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1383,-2.4166666666666665,1.2769725943291343,96,66,0.0021512400088509443
1384,1.2857142857142858,1.9577871009812935,7,6,0.00018385043030581179
1385,1.0,1.9824797843665767,2,2,8.322272807653169e-05
1386,2.41044776119403,1.4756339307359296,134,172,0.002819974923378842
1387,-10.0,0.7692307692307693,1,0,6.510341571739908e-05
1388,1.0,0.7692307692307693,1,1,6.510341571739908e-05
1389,1.0,1.667487684729064,2,3,7.96354617304561e-05
1390,1.0,0.7692307692307693,1,1,6.510341571739908e-05
1391,1.0,-0.7467948717948717,2,2,8.542797216649933e-05
1392,2.0,2.544846522106449,2,1,7.111317303634073e-05
1393,-6.5,1.428907222013252,4,0,0.00010587576795376147
1394,1.0714285714285714,1.690358321063472,14,12,0.00029836366686681644
1395,2.0,8.0,1,0,4.986820919953119e-05
1396,2.0084745762711864,1.1836504796791352,118,162,0.002709726878941563
1397,1.0,1.6842105263157894,1,1,5.4462899528768e-05
1399,1.0,3.1666666666666665,1,1,5.815002029514801e-05
1400,1.3571428571428572,1.1470923473960677,14,15,0.0003136998681825717
1401,1.0,1.197633110768704,3,4,0.00012582427072511813
1402,1.0,0.8129477198388885,4,4,0.0001242517906620241
1403,1.2380952380952381,1.2806283003062382,21,21,0.0004048515056890538
1404,1.0,1.4418795228999428,3,3,9.615118276210067e-05
1405,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1406,1.0,1.3777268814559764,4,4,0.00015662110599390218
1407,2.0,1.8214285714285714,1,1,6.136056420124273e-05
1408,3.0,1.85,1,1,6.19142613290125e-05
1409,1.0,1.5,1,1,5.62976852526996e-05
1410,1.0,1.494047619047619,2,2,0.00012283385848015711
1411,1.5,1.2963800904977376,2,2,8.608678877913913e-05
1412,1.4,1.630134753258409,20,21,0.00040089651928922195
1413,2.2,2.1589163790656327,5,5,0.00018557917786981242
1414,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1415,1.5,1.8283675289919716,2,2,7.652092484292023e-05
1416,1.0,1.9830508474576272,1,1,5.606418124586912e-05
1417,1.0,1.8330218068535824,3,4,9.90429102177841e-05
1418,1.0,1.0,1,1,6.174551954478847e-05
1419,1.0,1.6842105263157894,1,1,5.4462899528768e-05
1420,4.5,3.351851851851852,2,2,0.0001414191213844363
1421,1.0,2.41044776119403,1,2,4.8943784602165365e-05
1422,1.5,2.1939849624060153,2,4,7.319844006055443e-05
1423,2.0,1.9830508474576272,1,1,5.606418124586912e-05
1424,1.0,1.5263157894736843,1,1,5.554692566104266e-05
1425,3.0,1.8214285714285714,1,1,6.136056420124273e-05
1426,1.0,1.6860521098838854,3,3,0.00010168797264253515
1427,1.0,1.1666666666666667,1,1,9.648115629461438e-05
1428,1.0,2.8425925925925926,1,0,5.666780464188556e-05
1429,1.0,1.9830508474576272,1,1,5.606418124586912e-05
1430,2.0,1.9830508474576272,1,1,5.606418124586912e-05
1431,1.0,2.018181818181818,1,1,5.238240915814078e-05
1432,1.0,1.4495327102803737,2,2,0.0001275934185764972
1433,1.0,1.0,1,1,8.923506491071265e-05
1434,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1435,2.0,1.75,1,1,8.11085823380788e-05
1436,1.25,1.7647584771396638,4,3,0.00012324009997431249
1437,5.222222222222222,1.4506307675893677,9,10,0.0003135460871073246
1438,1.6666666666666667,2.084748427672956,3,4,0.00010451679871316398
1439,2.2,1.7899445262268319,5,4,0.00014706877713385302
1440,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1441,1.0,1.8661993769470404,2,2,8.142799073493276e-05
1442,1.0,2.2912457912457915,2,3,8.428027462344959e-05
1443,-7.0,2.4865180191858958,3,2,8.036709516515371e-05
1444,1.0,1.5547785547785549,2,2,8.174540573438507e-05
1445,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1446,1.0,1.953769998415967,2,1,6.596131616226931e-05
1447,1.0,1.2739030146865202,4,4,0.00011931362021009312
1448,1.0,-2.4166666666666665,1,1,6.27132257660531e-05
1449,1.0,1.1911764705882353,1,1,6.261895987222278e-05
1450,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1451,1.75,1.9623233274342662,8,7,0.00021647941764478862
1452,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1453,1.7272727272727273,1.3411774446990654,11,7,0.00025461511078273355
1454,2.0,1.8214285714285714,1,1,6.136056420124273e-05
1455,1.0,1.75,1,1,6.129464844399669e-05
1456,1.3333333333333333,1.6479885057471264,3,4,0.00010100674322405325
1457,1.5,1.8718905472636815,2,2,7.04077175372767e-05
1458,1.0,1.4112200435729847,4,4,0.00017277521794403796
1459,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1460,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1461,2.0,2.7,2,2,0.00013641366983316116
1462,1.3333333333333333,2.1413992318976742,3,3,0.0001036632346431964
1463,1.25,1.3994933871397743,4,4,0.00010173251725608377
1464,2.142857142857143,1.1819174275760513,7,4,0.00018247751862464224
1465,2.0,2.0636507936507935,5,5,0.00019715054847687288
1466,1.0,1.25,1,1,5.67590328770351e-05
1467,3.0,1.85,1,1,6.19142613290125e-05
1468,1.0,1.6153483992467044,2,2,7.894418590037685e-05
1469,1.25,1.8586282954386943,4,4,0.00010805375553949583
1470,1.0,2.0084745762711864,1,1,4.922556477557838e-05
1471,1.1428571428571428,1.1872987253453,7,7,0.00017434691161333896
1472,1.0,1.0,1,1,7.172259582880931e-05
1473,1.6111111111111112,1.7429730797576544,18,22,0.0003614943511702268
1474,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1475,1.6666666666666667,1.8924162257495591,3,0,8.359970020894459e-05
1476,1.0,0.27956989247311825,2,1,8.807291859604816e-05
1477,1.2222222222222223,1.2417577257980428,9,8,0.0002797046694098608
1478,1.875,1.5927030441027124,16,23,0.0003179305856095941
1479,1.0,1.892723880597015,2,2,6.503121772450975e-05
1480,1.0,0.667479674796748,3,3,0.0001004115777014561
1481,1.0,2.7037037037037037,1,1,6.057478107096318e-05
1482,1.0,1.6734469971877377,5,5,0.0001225537320505601
1483,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1484,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1485,3.0,-2.4166666666666665,1,0,6.27132257660531e-05
1486,1.0,2.098147253060689,5,5,0.00014014049035468356
1487,1.3571428571428572,1.6550246988035473,28,32,0.0005475109111325597
1488,1.0,2.41044776119403,1,1,4.8943784602165365e-05
1489,1.0,1.0,1,0,4.4878935805414035e-05
1490,1.1818181818181819,1.797433272993957,11,12,0.0002661768679393181
1491,1.0,2.0689655172413794,1,1,5.499603014836575e-05
1492,3.6666666666666665,2.234256374754817,3,3,0.00010332000603604792
1493,1.0,2.0689655172413794,1,1,5.499603014836575e-05
1494,2.0,2.018181818181818,1,1,5.238240915814078e-05
1495,1.0,1.2222222222222223,1,1,6.472648314049918e-05
1496,1.0,2.41044776119403,1,2,4.8943784602165365e-05
1497,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1498,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1499,1.967741935483871,1.3827191562151784,31,36,0.0006361853523890677
1500,1.0,1.7052631578947368,2,2,7.351095943494343e-05
1501,10.0,2.6666666666666665,1,0,5.7072719789192386e-05
1502,1.4666666666666666,1.7218516532070873,30,32,0.0005829913152433109
1503,1.0,1.8214285714285714,1,0,6.136056420124273e-05
1504,2.6666666666666665,1.434065934065934,3,2,0.00010720058610690557
1505,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1506,1.0,1.9334036780223092,2,2,6.676465644491142e-05
1507,1.3333333333333333,1.8613773239067821,3,3,8.837204594651412e-05
1508,1.5,1.7304808330516874,28,26,0.000580305248740917
1509,1.0,1.5,1,0,5.397937976300161e-05
1510,-0.6,1.2698609054544683,5,2,0.00012856900625152228
1511,2.0,1.705223880597015,2,0,6.059703719344474e-05
1512,1.7777777777777777,1.3751926269230117,27,30,0.00041998594154671716
1513,1.0,1.8701492537313433,3,2,0.0001726010607489267
1514,1.0,1.0,1,1,0.00010836331283399504
1515,1.5,2.2454510776273127,2,2,7.364782176012868e-05
1516,1.0,2.41044776119403,1,1,4.8943784602165365e-05
1517,1.0,1.70294033502136,7,8,0.0001578643754912939
1518,1.6666666666666667,1.9776026698804117,3,0,8.587921478545398e-05
1519,1.0,1.65,2,2,6.824696033714895e-05
1520,2.0,1.4330492424242425,4,6,0.00010280493068936444
1521,1.4,0.6681286549707602,5,5,0.0001358619470079412
1522,1.0,2.501142247943954,2,2,7.084799295990296e-05
1523,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1524,1.0,2.0107794361525704,2,2,6.291061180646965e-05
1525,1.7142857142857142,1.627250066777968,7,8,0.00015233367167485136
1526,1.3333333333333333,1.318309413758995,6,7,0.00014228298142543962
1527,1.0,1.832786889396357,6,6,0.00014298491613785972
1528,1.7407407407407407,1.1743574814045694,27,27,0.000512426031530275
1529,1.837837837837838,1.4599414965177944,37,38,0.0007176671402121642
1530,1.0,2.0084745762711864,1,1,4.922556477557838e-05
1531,1.0,1.6111111111111112,1,2,4.8974689220004896e-05
1532,1.0,1.837837837837838,1,0,5.106094278360432e-05
1533,1.0,1.8422028673484365,2,2,6.907228200402623e-05
1534,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1535,-5.6,1.7426777100924213,5,2,0.00011571989170349877
1536,1.0,2.41044776119403,1,1,4.8943784602165365e-05
1537,1.0,1.7853403141361257,1,1,5.233653061733547e-05
1538,1.0,1.4545454545454546,1,1,5.4961789342485185e-05
1539,1.4375,1.5236015239864726,16,16,0.00032036320883363766
1540,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1541,1.6666666666666667,1.6784888345254967,6,9,0.00017075465148442038
1542,1.5,1.6848739495798317,2,2,7.32838800513746e-05
1543,-0.5294117647058824,1.0314139022167859,51,45,0.001065218653256354
1544,2.6,1.4573774431891136,5,5,0.0001306010479426079
1545,10.0,1.0,1,0,5.949805605687934e-05
1546,1.25,1.5432909058970874,4,5,9.883481591377789e-05
1547,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1548,1.6111111111111112,1.487279517488639,18,18,0.0004173732268243877
1549,1.0,2.7037037037037037,1,1,6.057478107096318e-05
1550,2.5,2.797949735449736,4,4,0.00013989884552694678
1551,3.0,2.3518518518518516,1,1,5.528431644639289e-05
1552,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1553,1.0,2.41044776119403,1,1,4.8943784602165365e-05
1554,1.5,1.6531669966565856,4,0,0.00010147862522427613
1555,1.5384615384615385,1.5224315083799427,65,67,0.0012960405752919513
1556,2.4285714285714284,1.563079470792475,14,14,0.0003347115493777336
1557,1.0625,1.352051065863895,16,16,0.00039487093825873196
1558,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1559,5.0,2.8,1,1,9.321347848842736e-05
1560,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1561,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1562,1.0666666666666667,1.630608407673368,30,30,0.0007338608375807332
1564,1.0,1.6111111111111112,1,1,5.47171532824083e-05
1565,1.4854368932038835,0.8729768462415867,103,125,0.0018592353527446823
1566,2.5918367346938775,1.5404715721745226,98,94,0.00242234774779686
1568,1.4285714285714286,1.2773633938032531,14,19,0.0004149965487950055
1569,2.0,1.4285714285714286,1,1,5.3573497093371935e-05
1570,1.0,1.0666666666666667,1,2,5.580058574715524e-05
1571,1.0,-2.4166666666666665,1,1,6.27132257660531e-05
1572,-10.0,2.5,1,1,6.139395387340974e-05
1573,1.5,2.109126984126984,2,1,7.716855042503788e-05
1574,2.3333333333333335,1.2965035242531116,3,3,8.328228414577527e-05
1575,1.5,2.065149136577708,2,2,7.335437617938311e-05
1576,1.1538461538461537,1.2843036615068018,13,10,0.0003067763392973441
1577,1.0,1.0,1,0,5.872311095824152e-05
1578,1.0,0.6098484848484849,1,0,5.2284259881880524e-05
1579,1.3333333333333333,0.2420634920634921,3,2,0.00017605065954322618
1580,1.0,1.0666666666666667,1,1,5.580058574715524e-05
1581,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1582,1.0,0.9079131652661065,2,1,7.100547161404018e-05
1583,1.0,1.6056078223753525,3,3,8.42149820884759e-05
1584,1.2380952380952381,1.3615844280616902,21,28,0.0004150407981225174
1585,1.5945945945945945,0.9638592873329388,74,83,0.0016273160566565377
1586,1.0,2.1936456400742115,2,2,7.517414077669257e-05
1587,1.0,2.4685374149659864,2,0,7.278888318804563e-05
1588,1.0,2.5918367346938775,1,1,5.6912070373437424e-05
1589,2.0,1.5945945945945945,1,0,5.1673146933266686e-05
1590,2.0,1.3333333333333333,1,1,0.00010982939232157315
1591,2.6,1.9417538033076123,10,15,0.00025506494525504866
1592,4.0,1.8214285714285714,1,1,6.136056420124273e-05
1593,1.0,1.8296074682371244,5,5,0.00013107818802920085
1594,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1595,1.25,1.8817809174952034,4,4,0.00011203275443208453
1596,1.0,1.940769350569838,7,7,0.00015241899496733324
1597,1.0,2.2454510776273127,2,1,7.364782176012868e-05
1598,1.0,2.010204081632653,2,1,7.547770545110936e-05
1599,1.0,2.018181818181818,1,0,5.238240915814078e-05
1600,0.0,-4.695075757575758,2,0,0.00010446912067427855
1601,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1602,2.0,1.8214285714285714,1,1,6.136056420124273e-05
1603,1.0,1.5945945945945945,1,1,5.1673146933266686e-05
1604,1.0,1.875,1,1,4.6757470614316275e-05
1605,1.25,1.8259182215396281,4,5,0.00011133386198724982
1606,1.0,1.5384615384615385,1,1,5.145016782164237e-05
1607,2.0,2.010204081632653,2,2,7.547770545110936e-05
1608,1.0,1.2476190476190476,2,2,7.436622082482686e-05
1609,-6.333333333333333,1.5893230691992304,3,2,8.965263274113693e-05
1610,1.0,1.5945945945945945,1,2,5.1673146933266686e-05
1611,1.1428571428571428,2.749505177932209,7,8,0.00018807012050669626
1612,1.2195121951219512,1.3959642493947277,41,43,0.0008041010830286831
1613,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1614,1.0,2.5918367346938775,1,1,5.6912070373437424e-05
1615,2.3968253968253967,1.6215734418386545,63,86,0.0015993962532310762
1616,1.0,1.7141533522095256,4,4,0.00010373468360075111
1617,1.0,1.1818181818181819,1,1,5.708713355411918e-05
1618,1.5,1.8304781520540745,4,6,0.0001083258917770449
1619,1.0,1.6656932869610868,2,2,7.157218168980915e-05
1620,2.3783783783783785,1.7884564316237108,37,37,0.0007747885094419913
1621,1.0,1.8063882063882062,2,2,6.904769407571028e-05
1622,1.0,2.7037037037037037,1,1,6.057478107096318e-05
1623,1.0,-0.003109452736318241,2,2,7.664914835251952e-05
1624,2.3333333333333335,1.7842642155142154,12,3,0.00029030271901389295
1625,1.0,2.2454510776273127,2,1,7.364782176012868e-05
1626,1.0,1.9209183673469388,2,3,8.07190306902558e-05
1627,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1628,0.14285714285714285,1.3359133387212263,7,6,0.00017548106713708366
1629,1.2222222222222223,1.627185280464511,45,55,0.0009528635550300193
1630,1.0,2.3968253968253967,1,1,5.081584823949539e-05
1631,5.0,1.4545454545454546,1,1,5.657524808166042e-05
1632,1.0,1.375,1,1,5.109529513804499e-05
1633,1.0,1.388312693498452,2,1,7.254301713151089e-05
1634,1.0,2.2286817265495307,3,3,8.1987253586042e-05
1635,1.5,2.5645604395604393,2,2,8.482585384247318e-05
1636,1.3333333333333333,1.5325773453222975,12,8,0.000309557538021468
1637,1.0,1.4847972972972974,2,2,6.776058005561148e-05
1639,1.375,1.4980734086677108,16,26,0.0002769790479693445
1640,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1641,1.0,0.14285714285714285,1,1,5.9867679860121306e-05
1642,1.0,1.2972972972972974,2,1,7.326988243505242e-05
1643,9.0,1.6666666666666667,1,0,5.713502913165693e-05
1644,1.0,1.6161993769470404,2,3,6.902083257548102e-05
1645,1.3333333333333333,1.5031674379215438,3,3,8.407127282999768e-05
1646,1.0,2.5918367346938775,1,0,5.6912070373437424e-05
1647,0.7142857142857143,1.4541130526041888,7,3,0.00015899893071101773
1648,1.6,1.3786975841487235,5,6,0.00014125332977430496
1649,1.0,1.8990654205607476,1,0,5.174361340239135e-05
1650,2.6666666666666665,1.8211640211640212,3,3,0.00013352174052816185
1651,1.0,1.6729369655995228,2,3,7.201769277360999e-05
1653,1.125,1.3816911900183497,8,10,0.0002076119289457644
1654,1.0,1.9719318880200056,4,4,0.0001085859632641105
1655,1.0,1.9719318880200056,4,5,0.0001125303251775502
1656,1.162162162162162,1.5673644915870617,37,31,0.0006122349819324955
1657,1.1111111111111112,1.1580684096274014,9,6,0.00022960114335249804
1658,3.0,2.018181818181818,1,1,5.238240915814078e-05
1659,1.0,2.5918367346938775,1,0,5.6912070373437424e-05
1660,0.0,2.348549946294307,2,0,7.276793655154303e-05
1661,2.0,1.2222222222222223,1,1,4.973393513889185e-05
1662,-0.5,1.9180871897193468,6,2,0.00013391266445271824
1663,10.0,1.4285714285714286,1,0,5.3573497093371935e-05
1664,1.1666666666666667,2.1414410438331224,6,4,0.0001495036692467216
1665,1.0,2.2559208868732674,3,3,0.0001114625014144033
1666,1.6666666666666667,2.105283690537147,3,3,0.0001399759210408717
1667,2.5,1.3678861788617884,2,2,8.401078536972752e-05
1668,1.0,1.8868274582560298,2,2,7.899134191185896e-05
1669,4.5,1.6063200891817244,6,2,0.00023948573151827608
1670,2.1333333333333333,0.9882412581786897,30,31,0.0006696779805521275
1671,-10.0,2.3968253968253967,1,1,5.081584823949539e-05
1672,1.0,1.8210318507958299,3,4,8.49231135923772e-05
1673,1.0,2.341372912801484,2,2,8.43804185621578e-05
1674,1.5555555555555556,1.6002969895508556,9,9,0.00020077197278937285
1675,1.3518518518518519,1.4869876185142525,54,53,0.0011342417587068873
1676,1.0,1.5845939222804895,4,4,0.00013275117205273595
1677,1.3043478260869565,1.6609257103612614,23,25,0.0004493992472732397
1678,1.0,1.8990654205607476,1,1,5.174361340239135e-05
1679,1.0,2.1333333333333333,1,1,5.337000019213021e-05
1680,1.0,1.705223880597015,2,0,5.926398190902905e-05
1681,1.0,2.0084745762711864,1,1,4.922556477557838e-05
